safegraph_place_id,location_name,brands,top_category,sub_category,naics_code,latitude,longitude,city,region
sg:428b23bddc954b62a00972fdfac48461,Winter Family Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.911959,-93.319066,Minneapolis,MN
sg:b3e2d0b8d0c544b499332fd0db28a7d6,TCF Bank,TCF Bank,Depository Credit Intermediation,Commercial Banking,"522110",44.948602,-93.299561,Minneapolis,MN
sg:bf24b30302764f709a4c9b27dbce5071,Total Life Care Centers,,Health and Personal Care Stores,Food (Health) Supplement Stores,"446191",45.035328,-93.313948,Minneapolis,MN
sg:fc61adfacb964c598ae7767d3e07fce0,Malabari Kitchen,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.969639,-93.247509,Minneapolis,MN
sg:0427a7b38e464373a2945094280f0900,D & D Instruments,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"441310",44.993591,-93.216842,Minneapolis,MN
sg:0c529fde7a984149b22070f4799aa205,Nicollet Chiropractic Center,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.937174,-93.278327,Minneapolis,MN
sg:4a9470d37cdc437ca7f92491ce958ced,Midtown Global Market,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.948515,-93.260721,Minneapolis,MN
sg:854910590fb74e82976ac8be07c5d39d,Ace Driving School,,Used Merchandise Stores,Used Merchandise Stores,"453310",44.934407,-93.272022,Minneapolis,MN
sg:dcb1f6d2f4564eee853dd2f83bcfb41e,Rejuvenate Today Massage & Wellness,,Personal Care Services,Other Personal Care Services,"812199",44.912366,-93.328052,Edina,MN
sg:ce2ac03278964cacaca85370e265cbe2,Freedomworks Post Prison Outreach,,Used Merchandise Stores,Used Merchandise Stores,"453310",45.010746,-93.295231,Minneapolis,MN
sg:e2243935dd7246baa5ad8eca9ae3692d,The Exchange & Alibi Lounge,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.979699,-93.27201,Minneapolis,MN
sg:a07340bb9a5b478ca58f6d243b8d192a,Center For Somali Solutions of Minnesota,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.9612,-93.277414,Minneapolis,MN
sg:b9c008529e454361ac9fb21c69155b74,Jungle Theater,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"512131",44.948848,-93.287727,Minneapolis,MN
sg:07e2e82c781a4982bf83671caa7ca08b,Minnesota Sexual Health Institute,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.91634,-93.262266,Minneapolis,MN
sg:bd6360c1e6e94138a1690630bde10664,Garvis William J MD MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.960391,-93.264251,Minneapolis,MN
sg:f96fcfe7bab34f9ab47c6a87b0cf4417,Siwek Lumber and Millwork Inc,,Building Material and Supplies Dealers,Hardware Stores,"444130",45.014418,-93.272427,Minneapolis,MN
sg:0c06192e0bd44949b6d942ede0654951,Koehler & Dramm Wholesale Florist,,Florists,Florists,"453110",44.991959,-93.218674,Minneapolis,MN
sg:464658fe1ce64815bf33d466f72bdb92,Wood and Stone Designs,,Building Material and Supplies Dealers,Hardware Stores,"444130",44.923955,-93.280803,Minneapolis,MN
sg:dc31648bed774f51b1191fcdcda584e0,Country Financial,Country Financial,Securities and Commodity Contracts Intermediation and Brokerage,Investment Banking and Securities Dealing,"523110",44.959576,-93.260355,Minneapolis,MN
sg:34c8f118dd274afe9f60b9eb0796bc24,Starbucks,Starbucks,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.973979,-93.229895,Minneapolis,MN
sg:e7a71cb751394a549f8c83bd6ae9fc89,Everett's Foods & Meats,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.933947,-93.246727,Minneapolis,MN
sg:f733ff4ec42341829c75da15944b601d,Shaws Bar & Grill,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.004026,-93.263303,Minneapolis,MN
sg:2192d13041c841529976585e3dd613b0,Fischer's United Supply,,Other Schools and Instruction,Exam Preparation and Tutoring,"611691",45.000723,-93.267317,Minneapolis,MN
sg:2a065978bdcb4c50a619e6810f8ba294,European Wax Center (EWC),European Wax Center (EWC),Personal Care Services,Beauty Salons,"812112",44.949429,-93.320742,Minneapolis,MN
sg:a7c0acffc2de4a9eb32a073022ce4287,Twist Hair Studio,,Personal Care Services,Beauty Salons,"812112",44.94934,-93.290959,Minneapolis,MN
sg:aee6cde4b4c44c1fb7c53c0b1a39b7d1,Subway,Subway,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.947013,-93.277423,Minneapolis,MN
sg:8d189c5796e840a799c52e60401a1b74,Samantha's Mini Spa,,Personal Care Services,Beauty Salons,"812112",44.976288,-93.253944,Minneapolis,MN
sg:d9588aa5f1274530a98a94f6bd5e6620,CH Action Boards,,Book Stores and News Dealers,Book Stores,"451211",44.958776,-93.241305,Minneapolis,MN
sg:77e87e0b49df4121beaa43b69531f442,Psychic Energy,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.956687,-93.278598,Minneapolis,MN
sg:eba59e87047a4f398d5b375a75b02c74,FreightYard Townhomes & Flats,,Depository Credit Intermediation,Commercial Banking,"522110",44.988389,-93.271724,Minneapolis,MN
sg:f3577637abfe4d4ea35f44b7c20ab832,Western Union,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,"522390",44.977189,-93.275261,Minneapolis,MN
sg:2246917fff4e467ea99540c284057e1d,Lake Harriet Veterinary,,"Other Professional, Scientific, and Technical Services",Veterinary Services,"541940",44.925193,-93.290613,Minneapolis,MN
sg:3b216c608a9143f897eb631af0d89bb1,Ottavi Alice M DDS,,Offices of Dentists,Offices of Dentists,"621210",44.960324,-93.293786,Minneapolis,MN
sg:578e8180e3ec48b08ee3bace04775416,Amazing Thailand,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.947462,-93.298659,Minneapolis,MN
sg:bc123cadce934a4ba5b2a428969f6827,Chimborazo,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.020226,-93.246926,Minneapolis,MN
sg:a73bc1c319ed47e894ea638774879d3f,Catholic Eldercare,,Home Health Care Services,Home Health Care Services,"621610",44.996779,-93.265111,Minneapolis,MN
sg:156e7f94af3848438e989adabc78ff2c,Minnehaha Mall,,Lessors of Real Estate,Malls,"531120",44.903525,-93.277602,Minneapolis,MN
sg:2508b358b08b4697b1d2000f583d8e53,Twin Cities Child Care Center Inc,,Child Day Care Services,Child Day Care Services,"624410",44.96298,-93.267005,Minneapolis,MN
sg:67ca31fe79ef49a9979cae174815190c,Clinton Field,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.957731,-93.270861,Minneapolis,MN
sg:5ffa72f4c32043ea84ef26f600dd51ee,Aloha Poke,Aloha Poke,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.97601,-93.274611,Minneapolis,MN
sg:7c6c8a9513674a41a62f8624d0a7d21c,Katherine Nash Gallery,,Other Miscellaneous Store Retailers,Art Dealers,"453920",44.969384,-93.242016,Minneapolis,MN
sg:2a68034f50e04eb88acc6df0892f68a0,North Star Mini Storage,,Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units,"531130",44.948653,-93.269944,Minneapolis,MN
sg:128f41f056e54990b30089070f4bf7ae,Wedge Table,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.958489,-93.278302,Minneapolis,MN
sg:2bd4eaaee3c9436695447996a96c0d58,Valeries Carniceria,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.945256,-93.277771,Minneapolis,MN
sg:da099b35fb0648da8ad7561e84ab9860,Cu University,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.991401,-93.290292,Minneapolis,MN
sg:652224f60956403780607eee37967a1d,University of Minnesota Health Neurology Clinic,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.970497,-93.225219,Minneapolis,MN
sg:b028fe1888ae4fd4aba660cd0244a6c4,Cafe Royale,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948508,-93.252247,Minneapolis,MN
sg:b362778eee8148a5a5938d9cf3b78851,Bethlehem Baptist Church Downtown Campus,,Religious Organizations,Religious Organizations,"813110",44.969017,-93.255233,Minneapolis,MN
sg:bfccf9bee7874cb6a50472144ba70a16,Affinity Plus Federal Credit Union,,Depository Credit Intermediation,Commercial Banking,"522110",44.972772,-93.220521,Minneapolis,MN
sg:c4a85f47b5bc40518d9908abb7046f38,Tuggs Tavern,,,,,44.984319,-93.254219,Minneapolis,MN
sg:4855b437ae5e4533a091295df35e2cee,Chase,Chase,Depository Credit Intermediation,Commercial Banking,"522110",44.973377,-93.229725,Minneapolis,MN
sg:4e84d5cdb647467e85a556361da50c13,Metro Dogs Daycare & Boarding,,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,"453910",44.989596,-93.285872,Minneapolis,MN
sg:a7b949b12d794bb3876300c8aafaac9b,Corr Painting and Restoration,,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance","811121",44.956881,-93.2934,Minneapolis,MN
sg:bb7a2ab4bdca48deb69d48e231394910,Erika L Wexler MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.95101,-93.263066,Minneapolis,MN
sg:59cca709beda4d6d9e086fdca60c6630,Premier Health Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.948258,-93.252661,Minneapolis,MN
sg:6a35fec4f83246949b0521fb4cbcf045,Oriental Nails,,Personal Care Services,Nail Salons,"812113",44.998324,-93.286919,Minneapolis,MN
sg:4fa820e170b344ebb1224bc255a5b4e3,Grace University Lutheran Church,,Religious Organizations,Religious Organizations,"813110",44.972834,-93.230644,Minneapolis,MN
sg:10231d21c8c648c392b1fa39be98a330,Once Upon A Crime,,Book Stores and News Dealers,Book Stores,"451211",44.955743,-93.287083,Minneapolis,MN
sg:c5de15196c0344ba9db3c7097b4210d4,Seward Co op Creamery Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.962548,-93.234258,Minneapolis,MN
sg:f9a7675b70984290ae51812bd6ab72f9,Brown's Ice Cream Co Inc,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",45.030573,-93.273425,Minneapolis,MN
sg:996d9fc33eb74aacb6396776b0a3406f,Impark,Impark,Other Personal Services,Parking Lots and Garages,"812930",44.976,-93.27247,Minneapolis,MN
sg:53d3fcf1e92041998f2912129f368c6e,Tibet Kitchen,,,,,44.964308,-93.277553,Minneapolis,MN
sg:cfefe92ec05e4eda9304ae21caf4cea3,FedEx,FedEx,Couriers and Express Delivery Services,Couriers and Express Delivery Services,"492110",44.975806,-93.272241,Minneapolis,MN
sg:ed08c9546fb8400584c6f8d757e2d8a6,Sweets Kendamas,,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores","451120",44.989571,-93.211195,Minneapolis,MN
sg:2d5fc6fd3dda4212bf7d777581aa9c97,Bridge Business Credit,,Depository Credit Intermediation,Commercial Banking,"522110",44.949813,-93.296256,Minneapolis,MN
sg:355d2a70676d4c8db2018e2624b9553f,Hennepin Faculty Associates,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.970612,-93.259868,Minneapolis,MN
sg:5b447144aab544bb9e67713d4c048180,Yahweh Church of God,,Religious Organizations,Religious Organizations,"813110",44.933975,-93.270544,Minneapolis,MN
sg:83f48412d7e24e7696468883a01b31ef,Vo Family Barber Shop,,Personal Care Services,Beauty Salons,"812112",44.934334,-93.269934,Minneapolis,MN
sg:c736dfdc26b54966a246657b6767d9db,Minnesota Continuing Legal Education Conference Center,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.977588,-93.272293,Minneapolis,MN
sg:e2a0b9a66f8b4e31bac6ee1535dbb19f,Minneapolis DMV,,Administration of Economic Programs,Regulation and Administration of Transportation Programs,"926120",44.991647,-93.293412,Minneapolis,MN
sg:fd0a7aa6db9749e8ac3266bbb3e9708e,Hillel Foundation of B'nai B'rith,,Religious Organizations,Religious Organizations,"813110",44.978871,-93.23405,Minneapolis,MN
sg:4b86c3b03a40436d9e82bc7e6b751986,Northeast Minneapolis Farmers Market,,Specialty Food Stores,Fruit and Vegetable Markets,"445230",44.994865,-93.262433,Minneapolis,MN
sg:773fd82a8140478e93487b768f75564c,Dead Media,,Clothing Stores,Family Clothing Stores,"448140",44.939711,-93.247098,Minneapolis,MN
sg:18c446cad1bd4afb82e15a876118c270,Whole Foods Market,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.98278,-93.269489,Minneapolis,MN
sg:5bad263f6bd14dbbb7decf8e93d4d375,Nokomis Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.905074,-93.223161,Minneapolis,MN
sg:23300017c4d94d83a2b1c14028bcc259,Folwell Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",45.022204,-93.299989,Minneapolis,MN
sg:8104429c0b8a4d6f81cc97d1a25cc8cd,The Herbivorous Butcher Food Truck,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.990444,-93.253799,Minneapolis,MN
sg:cfcad6eb279a4af9aad9642a56daa2b1,Genevieve's Pet Care,,Other Personal Services,Pet Care (except Veterinary) Services,"812910",45.018803,-93.236846,Minneapolis,MN
sg:3507976524c14f59b6988adb83f55d8a,Kowalski's Markets,Kowalski's Markets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.901016,-93.262319,Minneapolis,MN
sg:f3c1173344fe46199abd4d6268c74398,Llonna Burbidge Massage,,Personal Care Services,Other Personal Care Services,"812199",44.915776,-93.278273,Minneapolis,MN
sg:556d19eaaddf46768425aeb05e4c1a79,C & J Auto Sales,,,,,44.948079,-93.266839,Minneapolis,MN
sg:87b5085a7746455ca911d7a4a7277a9b,Daisy Nail,,Personal Care Services,Nail Salons,"812113",44.956238,-93.297034,Minneapolis,MN
sg:a88d2b4791784464b04a67e4ada8f07a,Discount Steel,,Building Material and Supplies Dealers,Hardware Stores,"444130",45.007448,-93.281096,Minneapolis,MN
sg:edb57418c5a846c0934f9c9a41c6cc74,Pure Barre,Pure Barre,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.980992,-93.262681,Minneapolis,MN
sg:2165ade4807a4e02aea03d3f633b3e59,Subway,Subway,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.980969,-93.235025,Minneapolis,MN
sg:5ff7ae5f84f3477682dcf63076ad3528,One 21 barbershop,,Personal Care Services,Beauty Salons,"812112",44.959391,-93.293647,Minneapolis,MN
sg:203cd63e6c0b47beb07580ccd0c5aa9d,Allina Hospitals & Clinics Bolstad Sarah A,,,,,44.975165,-93.273468,Minneapolis,MN
sg:2581dd62b157427297bcb71f0fa1f1ab,Uptown pawn llc,,Personal Care Services,Other Personal Care Services,"812199",44.948198,-93.283279,Minneapolis,MN
sg:b80ca88c777440318ad02d4423b174da,Billy Graham Evangelistic Assn,,Religious Organizations,Religious Organizations,"813110",44.947785,-93.318107,Minneapolis,MN
sg:f330da78e5f246e8a81e601729ac6ef4,Aethlon Capital,,Other Financial Investment Activities,Investment Advice,"523930",44.976192,-93.268569,Minneapolis,MN
sg:8515637450ff4dcb9e7fd8c6133a2f34,Bearon Arthur H MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.975277,-93.272348,Minneapolis,MN
sg:af305b8349194a72820f20d15d515da9,Findfurnish,,Furniture Stores,Furniture Stores,"442110",44.989528,-93.253647,Minneapolis,MN
sg:981e805ef6de4f248616903ef1cc91c6,Eat Street Dental,,Offices of Dentists,Offices of Dentists,"621210",44.95348,-93.277529,Minneapolis,MN
sg:4668ce31cf544d2099c113dcf7144c80,Kinderberry Hill Child Development Center,,Child Day Care Services,Child Day Care Services,"624410",44.97836,-93.271717,Minneapolis,MN
sg:b6802e610e3d4e43a7a445e1e3d6c05b,Masjid Omar Islamic Center,,Religious Organizations,Religious Organizations,"813110",44.959542,-93.260323,Minneapolis,MN
sg:bf8f43d2263b42bb81891bef02d99fc9,Go Fresh,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.991819,-93.21631,Minneapolis,MN
sg:37c5c5dbe89140358ad07e3b5b72e83c,Primp Boutique,,Clothing Stores,Women's Clothing Stores,"448120",44.91625,-93.262411,Minneapolis,MN
sg:371561c677294f52a8526c377da1e828,Allenburg Paula A Chiropractor,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.958548,-93.294068,Minneapolis,MN
sg:44d38f96e98a46f2889c331ea7d3b824,Fit Well Fresh,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.988757,-93.316882,Minneapolis,MN
sg:9a99811f86e144f09946b1cf0d8afe7f,American Indian Oic Inc,,Technical and Trade Schools,Other Technical and Trade Schools,"611519",44.961842,-93.246001,Minneapolis,MN
sg:20a1357142c54e9581068a4ed782ba3d,Brown & Greene Floral,,Florists,Florists,"453110",44.923021,-93.324284,Minneapolis,MN
sg:bdb0260772ce41479325d99bfbcd8e0d,Eastside Eat Drink,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.979588,-93.264066,Minneapolis,MN
sg:e2f6069dbb3f480a8f6cabe150745c02,The Sheridan Room,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.001043,-93.262709,Minneapolis,MN
sg:156f40461f7a4ba7aad0d9372ac46b8b,Jefferson Elementary,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.95591,-93.295033,Minneapolis,MN
sg:2ed9707026d7477797d9c5c0d4944cd5,Parkway Dental Center,,Offices of Dentists,Offices of Dentists,"621210",44.917632,-93.277616,Minneapolis,MN
sg:6fa61a3368e046ff8198fdd0254891be,Galilee Missionary Baptist Church,,Religious Organizations,Religious Organizations,"813110",44.935784,-93.254587,Minneapolis,MN
sg:b843672bc4f2483b8b946d1c9ecd0026,Clancey's Meats and Fish,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.973467,-93.314922,Minneapolis,MN
sg:0ebeb5db98b34320a2791a4d9e58b031,Holistic Kneads,,Personal Care Services,Other Personal Care Services,"812199",44.937276,-93.290419,Minneapolis,MN
sg:2fa4922ecf274fe9a5af4a8a6c5349cc,Que Viet Village House One,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.009971,-93.236934,Minneapolis,MN
sg:40fd7d79c9b14eea8055aebea040e4e2,2nd Swing Golf Minneapolis,,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"451110",44.99136,-93.218058,Minneapolis,MN
sg:8ac2a3a7db8e4833894f5d5d64bd2c25,Calhoun Commons,,Lessors of Real Estate,Malls,"531120",44.947372,-93.322051,Minneapolis,MN
sg:d404e0c953dc47f488908bc6684657ad,Wings Financial Credit Union,,Depository Credit Intermediation,Commercial Banking,"522110",44.977371,-93.269623,Minneapolis,MN
sg:21660d62398d4581a09f43617b0d552b,Espresso Services Incorporated,,Home Furnishings Stores,All Other Home Furnishings Stores,"442299",44.996466,-93.246991,Minneapolis,MN
sg:2376e61977ea42cab285d617a693606d,Caplow Custom Frame & Restoration,,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),"453998",44.916119,-93.284641,Minneapolis,MN
